paper_id,model_id,doi,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_logistic_regression,class_support_vector_machine,class_k_nearest_neighbor,class_quadratic_discrimant_classifier,class_linear_discriminant_analysis,class_tree_based_models,class_naive_bayes,class_avg,class_lasso_t,class_ridge_t,class_lasso_var,class_ridge_var,class_tpa,class_hdc_mer,class_hmm,class_gradient_boostingclass,class_regre_fully_connected_neuronal_network_or_multi_layer_perceptron,class_convolutional_neuronal_network,class_recurrent_neuronal_network,class_gated_recurrent_units,class_lstm,class_cellular_neural_networks,class_adaboost_dt,class_quantum_neural_network,class_probabilistic_neural_network,class_backpropagation,class_extreme_learning_machine,class_ann,class_spiking_deep_belief_network,class_radial_basis_function,class_1r_rule,class_jrip,class_other,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_linear_regression,regre_support_vector_regression,regre_polynomial_regression,regre_ridge_regression,regre_logistic_regression,regre_knn,regre_decision_tree,regre_multilayer_regression,regre_boosted_regression_trees,regre_fully_connected_neuronal_network_or_multi_layer_perceptron,regre_convolutional_neuronal_network,regre_recurrent_neuronal_network,regre_lstm,regre_probabilistic_neural_network,regre_other,model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologically_interpreted,model_interpretation,is_public_code,public_code_location,accuracy,precision,f_measure,recall_sensitivity_true_positive_rate,specificity_true_negative_rate,false_positive_rate,false_negative_rate,roc_auc,r2,r,mean_absolute_error,concordance_correlation_coefficient,spearmans_ranking_correlation,mean_square_error,root_mean_square_error,pearson_correlation_coefficient,unweighted_average_recall,matthews_correlation_coefficient,geometric_mean,metric_other,revisor,comentarios,Full_Judgement,Full_exclusion_category,Full_Evidence
22,2,,"Nisa’Minhad, K., Ali, S. H. M., Khai, J. O. S., & Ahmad, S. A. (2017). Human emotion classifications for automotive driver using skin conductance response signal. 371–375. Scopus. https://doi.org/10.1109/ICAEES.2016.7888072",2017.0,categorical,x,5,"happy, sad, anger, disgust, fear",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,,,,-,-,,,43.1-62.5,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
22,3,,"Nisa’Minhad, K., Ali, S. H. M., Khai, J. O. S., & Ahmad, S. A. (2017). Human emotion classifications for automotive driver using skin conductance response signal. 371–375. Scopus. https://doi.org/10.1109/ICAEES.2016.7888072",2017.0,categorical,x,5,"happy, sad, anger, disgust, fear",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,,,,-,-,,,40.2-53.2,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
23,1,,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via random forest and galvanic skin response: Comparison of time based feature sets, window sizes and wavelet approaches. 2016 Medical Technologies National Conference, TIPTEKNO 2016. Scopus. https://doi.org/10.1109/TIPTEKNO.2016.7863130",2017.0,dimensional,x,2,"LA, HA",-,-,-,-,-,x,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,1280,-,-,-,-,71.53,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
23,2,,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via random forest and galvanic skin response: Comparison of time based feature sets, window sizes and wavelet approaches. 2016 Medical Technologies National Conference, TIPTEKNO 2016. Scopus. https://doi.org/10.1109/TIPTEKNO.2016.7863130",2017.0,dimensional,x,2,"LV, HV",-,-,-,-,-,x,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,71.04,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
24,1,,"Greco, A., Valenza, G., Citi, L., & Scilingo, E. P. (2017). Arousal and valence recognition of affective sounds based on electrodermal activity. IEEE Sensors Journal, 17(3), 716–725. Scopus. https://doi.org/10.1109/JSEN.2016.2623677",2017.0,dimensional,x,3,"LA, medium arousal, HA",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,,-,-,,,,,,,-,-,-,-,-,,x,-,75,-,-,-,-,77.33,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
24,2,,"Greco, A., Valenza, G., Citi, L., & Scilingo, E. P. (2017). Arousal and valence recognition of affective sounds based on electrodermal activity. IEEE Sensors Journal, 17(3), 716–725. Scopus. https://doi.org/10.1109/JSEN.2016.2623677",2017.0,dimensional,x,2,"LV, HV",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,,-,-,,,,,,,-,-,-,-,-,,x,-,150,-,-,-,-,84,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
25,1,,"Minhad, K. N., Ali, S. H. M. D., & Reaz, M. B. I. (2017). A design framework for human emotion recognition using electrocardiogram and skin conductance response signals. Journal of Engineering Science and Technology, 12(11), 3102–3119. Scopus.",2017.0,categorical,x,5,"happy, sad, anger, disgust, fear",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,,,,-,-,-,-,55.28,-,-,66.2,68.56,-,-,-,-,-,-,,,,,,,,,,,,,,
25,2,,"Minhad, K. N., Ali, S. H. M. D., & Reaz, M. B. I. (2017). A design framework for human emotion recognition using electrocardiogram and skin conductance response signals. Journal of Engineering Science and Technology, 12(11), 3102–3119. Scopus.",2017.0,categorical,x,5,"happy, sad, anger, disgust, fear",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,,,,-,-,-,-,48.46,-,-,65,62.18,-,-,-,-,-,-,,,,,,,,,,,,,,
25,3,,"Minhad, K. N., Ali, S. H. M. D., & Reaz, M. B. I. (2017). A design framework for human emotion recognition using electrocardiogram and skin conductance response signals. Journal of Engineering Science and Technology, 12(11), 3102–3119. Scopus.",2017.0,categorical,x,5,"happy, sad, anger, disgust, fear",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,,,-,-,-,-,-,69.86,-,-,58.96,70.94,-,-,-,-,-,-,,,,,,,,,,,,,,
26,1,,"Zhang, Q., Lai, X., & Liu, G. (2016). Emotion recognition of GSR based on an improved quantum neural network. 1, 488–492. Scopus. https://doi.org/10.1109/IHMSC.2016.66",2016.0,categorical,x,5,"happy, grief, fear, angry, calm",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,x,,,,,,,,-,,,-,-,,-,-,,,,,,,-,-,-,-,-,,x,-,175,-,-,-,-,84.9,-,-,-,-,-,,-,-,-,-,-,,,,,,,,,,,,,
27,1,,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). A novel signal-based fusion approach for accurate music emotion recognition. Biomedical Engineering - Applications, Basis and Communications, 28(6). Scopus. https://doi.org/10.4015/S101623721650040X",2016.0,categorical,x,5,"happy, sad, scary, peaceful, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,,-,-,-,x,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,69.93,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
27,2,,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). A novel signal-based fusion approach for accurate music emotion recognition. Biomedical Engineering - Applications, Basis and Communications, 28(6). Scopus. https://doi.org/10.4015/S101623721650040X",2016.0,dimensional,x,3,"LA, HA, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,,-,-,-,x,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,79.02,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
27,3,,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2016). A novel signal-based fusion approach for accurate music emotion recognition. Biomedical Engineering - Applications, Basis and Communications, 28(6). Scopus. https://doi.org/10.4015/S101623721650040X",2016.0,dimensional,x,3,"LV, HV, rest",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,,-,-,-,x,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,81.82,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,1,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"happy, sad",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,2,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"happy, sad",-,-,-,-,-,-,x,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,3,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"happy, sad",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,4,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,83.13,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,5,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"happy, neutral",-,-,-,-,-,-,x,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,90.58,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,6,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"happy, neutral",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,84.58,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,7,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"sad, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,8,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"sad, neutral",-,-,-,-,-,-,x,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,95.76,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
28,9,,"Das, P., Khasnobish, A., & Tibarewala, D. N. (2016). Emotion recognition employing ECG and GSR signals as markers of ANS. 37–42. Scopus. https://doi.org/10.1109/CASP.2016.7746134",2016.0,categorical,x,2,"sad, neutral",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,97.75,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
29,1,,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016.0,dimensional,x,2,"LA, HA",-,x,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-,-,-,52,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
29,2,,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016.0,dimensional,x,2,"LA, HA",-,-,-,-,-,-,x,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-,-,-,55,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
29,3,,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016.0,dimensional,x,2,"LV, HV",-,x,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-,-,-,52,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
29,4,,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016.0,dimensional,x,2,"LV, HV",-,-,-,-,-,-,x,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-,-,-,52,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
29,5,,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016.0,dimensional,x,2,"LL, HL",-,x,-,-,-,-,-,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,,x,-,,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-,-,-,52,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
29,6,,"Gupta, R., Abadi, M. K., Cabré, J. A. C., Morreale, F., Falk, T. H., & Sebe, N. (2016). A quality adaptive multimodal affect recognition system for user-centric multimedia indexing. 317–320. Scopus. https://doi.org/10.1145/2911996.2912059",2016.0,dimensional,x,2,"LL, HL",-,-,-,-,-,-,x,,,,,,,,,,-,-,,,-,-,-,-,-,,,,,,,-,,,-,-,-,-,-,,,,,,,-,,-,-,-,,x,-,-,x,"Furthermore, it is worth noting that quality adaptive arousal and
valence classifiers performed significantly above chance on all the
modalities except on valence recognition using GSR that is in corroboration
with the finding in [7]. It is worthy to mention that low
unimodal performances on GSR could be due to the fact that GSR
responses are slow. Therefore, GSR is an unsuitable modality for
an experiment with short recordings like ours.",-,-,-,-,53,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
